Sr2,5p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1189.60800,-442.67,9.91,0.00,0.00
1189.62800,-442.58,9.91,0.00,0.00
1189.64800,-442.49,9.90,0.00,0.00
1189.66800,-442.41,9.90,0.00,0.00
1189.68800,-442.32,9.90,0.00,0.00
1189.70800,-442.23,9.90,0.00,0.00
1189.72800,-442.14,9.90,0.00,0.00
1189.74800,-442.05,9.90,0.00,0.00
1189.76800,-441.97,9.89,0.00,0.00
1189.78800,-441.88,9.89,0.00,0.00
1189.80800,-441.79,9.89,0.00,0.00
1189.82800,-441.70,9.89,0.00,0.00
1189.84800,-441.62,9.89,0.00,0.00
1189.86800,-441.53,9.88,0.00,0.00
1189.88800,-441.44,9.88,0.00,0.00
1189.90800,-441.35,9.88,0.00,0.00
1189.92800,-441.27,9.88,0.00,0.00
1189.94800,-441.18,9.88,0.00,0.00
1189.96800,-441.09,9.88,0.00,0.00
1189.98800,-441.00,9.87,0.00,0.00
1190.00800,-440.92,9.87,0.00,0.00
1190.02800,-440.83,9.87,0.00,0.00
1190.04800,-440.74,9.87,0.00,0.00
1190.06800,-440.66,9.87,0.00,0.00
1190.08800,-440.57,9.87,0.00,0.00
1190.10800,-440.48,9.86,0.00,0.00
1190.12800,-440.39,9.86,0.00,0.00
1190.14800,-440.31,9.86,0.00,0.00
1190.16800,-440.22,9.86,0.00,0.00
1190.18800,-440.13,9.86,0.00,0.00
1190.20800,-440.05,9.86,0.00,0.00
1190.22800,-439.96,9.85,0.00,0.00
1190.24800,-439.87,9.85,0.00,0.00
1190.26800,-439.79,9.85,0.00,0.00
1190.28800,-439.70,9.85,0.00,0.00
1190.30800,-439.61,9.85,0.00,0.00
1190.32800,-439.53,9.84,0.00,0.00
1190.34800,-439.44,9.84,0.00,0.00
1190.36800,-439.35,9.84,0.00,0.00
1190.38800,-439.27,9.84,0.00,0.00
1190.40800,-439.18,9.84,0.00,0.00
1190.42800,-439.09,9.84,0.00,0.00
1190.44800,-439.01,9.83,0.00,0.00
1190.46800,-438.92,9.83,0.00,0.00
1190.48800,-438.83,9.83,0.00,0.00
1190.50800,-438.75,9.83,0.00,0.00
1190.52800,-438.66,9.83,0.00,0.00
1190.54800,-438.57,9.83,0.00,0.00
1190.56800,-438.49,9.82,0.00,0.00
1190.58800,-438.40,9.82,0.00,0.00
1190.60800,-438.32,9.82,0.00,0.00
1190.62800,-438.23,9.82,0.00,0.00
1190.64800,-438.14,9.82,0.00,0.00
1190.66800,-438.06,9.82,0.00,0.00
1190.68800,-437.97,9.81,0.00,0.00
1190.70800,-437.89,9.81,0.00,0.00
1190.72800,-437.80,9.81,0.00,0.00
1190.74800,-437.71,9.81,0.00,0.00
1190.76800,-437.63,9.81,0.00,0.00
1190.78800,-437.54,9.80,0.00,0.00
1190.80800,-437.46,9.80,0.00,0.00
1190.82800,-437.37,9.80,0.00,0.00
1190.84800,-437.28,9.80,0.00,0.00
1190.86800,-437.20,9.80,0.00,0.00
1190.88800,-437.11,9.80,0.00,0.00
1190.90800,-437.03,9.79,0.00,0.00
1190.92800,-436.94,9.79,0.00,0.00
1190.94800,-436.86,9.79,0.00,0.00
1190.96800,-436.77,9.79,0.00,0.00
1190.98800,-436.68,9.79,0.00,0.00
1191.00800,-436.60,9.79,0.00,0.00
1191.02800,-436.51,9.78,0.00,0.00
1191.04800,-436.43,9.78,0.00,0.00
1191.06800,-436.34,9.78,0.00,0.00
1191.08800,-436.26,9.78,0.00,0.00
1191.10800,-436.17,9.78,0.00,0.00
1191.12800,-436.09,9.78,0.00,0.00
1191.14800,-436.00,9.77,0.00,0.00
1191.16800,-435.92,9.77,0.00,0.00
1191.18800,-435.83,9.77,0.00,0.00
1191.20800,-435.75,9.77,0.00,0.00
1191.22800,-435.66,9.77,0.00,0.00
1191.24800,-435.58,9.77,0.00,0.00
1191.26800,-435.49,9.76,0.00,0.00
1191.28800,-435.41,9.76,0.00,0.00
1191.30800,-435.32,9.76,0.00,0.00
1191.32800,-435.24,9.76,0.00,0.00
1191.34800,-435.15,9.76,0.00,0.00
1191.36800,-435.07,9.76,0.00,0.00
1191.38800,-434.98,9.75,0.00,0.00
1191.40800,-434.90,9.75,0.00,0.00
1191.42800,-434.81,9.75,0.00,0.00
1191.44800,-434.73,9.75,0.00,0.00
1191.46800,-434.64,9.75,0.00,0.00
1191.48800,-434.56,9.75,0.00,0.00
1191.50800,-434.47,9.74,0.00,0.00
1191.52800,-434.39,9.74,0.00,0.00
1191.54800,-434.30,9.74,0.00,0.00
1191.56800,-434.22,9.74,0.00,0.00
1191.58800,-434.13,9.74,0.00,0.00
1191.60800,-434.05,9.73,0.00,0.00
1191.62800,-433.97,9.73,0.00,0.00
1191.64800,-433.88,9.73,0.00,0.00
1191.66800,-433.80,9.73,0.00,0.00
1191.68800,-433.71,9.73,0.00,0.00
1191.70800,-433.63,9.73,0.00,0.00
1191.72800,-433.54,9.72,0.00,0.00
1191.74800,-433.46,9.72,0.00,0.00
1191.76800,-433.38,9.72,0.00,0.00
1191.78800,-433.29,9.72,0.00,0.00
1191.80800,-433.21,9.72,0.00,0.00
1191.82800,-433.12,9.72,0.00,0.00
1191.84800,-433.04,9.71,0.00,0.00
1191.86800,-432.95,9.71,0.00,0.00
1191.88800,-432.87,9.71,0.00,0.00
1191.90800,-432.79,9.71,0.00,0.00
1191.92800,-432.70,9.71,0.00,0.00
1191.94800,-432.62,9.71,0.00,0.00
1191.96800,-432.53,9.70,0.00,0.00
1191.98800,-432.45,9.70,0.00,0.00
1192.00800,-432.37,9.70,0.00,0.00
1192.02800,-432.28,9.70,0.00,0.00
1192.04800,-432.20,9.70,0.00,0.00
1192.06800,-432.12,9.70,0.00,0.00
1192.08800,-432.03,9.69,0.00,0.00
1192.10800,-431.95,9.69,0.00,0.00
1192.12800,-431.86,9.69,0.00,0.00
1192.14800,-431.78,9.69,0.00,0.00
1192.16800,-431.70,9.69,0.00,0.00
1192.18800,-431.61,9.69,0.00,0.00
1192.20800,-431.53,9.68,0.00,0.00
1192.22800,-431.45,9.68,0.00,0.00
1192.24800,-431.36,9.68,0.00,0.00
1192.26800,-431.28,9.68,0.00,0.00
1192.28800,-431.20,9.68,0.00,0.00
1192.30800,-431.11,9.68,0.00,0.00
1192.32800,-431.03,9.67,0.00,0.00
1192.34800,-430.95,9.67,0.00,0.00
1192.36800,-430.86,9.67,0.00,0.00
1192.38800,-430.78,9.67,0.00,0.00
1192.40800,-430.70,9.67,0.00,0.00
1192.42800,-430.61,9.67,0.00,0.00
1192.44800,-430.53,9.66,0.00,0.00
1192.46800,-430.45,9.66,0.00,0.00
1192.48800,-430.37,9.66,0.00,0.00
1192.50800,-430.28,9.66,0.00,0.00
1192.52800,-430.20,9.66,0.00,0.00
1192.54800,-430.12,9.66,0.00,0.00
1192.56800,-430.03,9.65,0.00,0.00
1192.58800,-429.95,9.65,0.00,0.00
1192.60800,-429.87,9.65,0.00,0.00
1192.62800,-429.79,9.65,0.00,0.00
1192.64800,-429.70,9.65,0.00,0.00
1192.66800,-429.62,9.65,0.00,0.00
1192.68800,-429.54,9.64,0.00,0.00
1192.70800,-429.45,9.64,0.00,0.00
1192.72800,-429.37,9.64,0.00,0.00
1192.74800,-429.29,9.64,0.00,0.00
1192.76800,-429.21,9.64,0.00,0.00
1192.78800,-429.12,9.64,0.00,0.00
1192.80800,-429.04,9.63,0.00,0.00
1192.82800,-428.96,9.63,0.00,0.00
1192.84800,-428.88,9.63,0.00,0.00
1192.86800,-428.79,9.63,0.00,0.00
1192.88800,-428.71,9.63,0.00,0.00
1192.90800,-428.63,9.63,0.00,0.00
1192.92800,-428.55,9.62,0.00,0.00
1192.94800,-428.47,9.62,0.00,0.00
1192.96800,-428.38,9.62,0.00,0.00
1192.98800,-428.30,9.62,0.00,0.00
1193.00800,-428.22,9.62,0.00,0.00
1193.02800,-428.14,9.62,0.00,0.00
1193.04800,-428.05,9.61,0.00,0.00
1193.06800,-427.97,9.61,0.00,0.00
1193.08800,-427.89,9.61,0.00,0.00
1193.10800,-427.81,9.61,0.00,0.00
1193.12800,-427.73,9.61,0.00,0.00
1193.14800,-427.64,9.61,0.00,0.00
1193.16800,-427.56,9.60,0.00,0.00
1193.18800,-427.48,9.60,0.00,0.00
1193.20800,-427.40,9.60,0.00,0.00
1193.22800,-427.32,9.60,0.00,0.00
1193.24800,-427.24,9.60,0.00,0.00
1193.26800,-427.15,9.60,0.00,0.00
1193.28800,-427.07,9.59,0.00,0.00
1193.30800,-426.99,9.59,0.00,0.00
1193.32800,-426.91,9.59,0.00,0.00
1193.34800,-426.83,9.59,0.00,0.00
1193.36800,-426.75,9.59,0.00,0.00
1193.38800,-426.66,9.59,0.00,0.00
1193.40800,-426.58,9.59,0.00,0.00
1193.42800,-426.50,9.58,0.00,0.00
1193.44800,-426.42,9.58,0.00,0.00
1193.46800,-426.34,9.58,0.00,0.00
1193.48800,-426.26,9.58,0.00,0.00
1193.50800,-426.18,9.58,0.00,0.00
1193.52800,-426.09,9.58,0.00,0.00
1193.54800,-426.01,9.57,0.00,0.00
1193.56800,-425.93,9.57,0.00,0.00
1193.58800,-425.85,9.57,0.00,0.00
1193.60800,-425.77,9.57,0.00,0.00
1193.62800,-425.69,9.57,0.00,0.00
1193.64800,-425.61,9.57,0.00,0.00
1193.66800,-425.53,9.56,0.00,0.00
1193.68800,-425.44,9.56,0.00,0.00
1193.70800,-425.36,9.56,0.00,0.00
1193.72800,-425.28,9.56,0.00,0.00
1193.74800,-425.20,9.56,0.00,0.00
1193.76800,-425.12,9.56,0.00,0.00
1193.78800,-425.04,9.55,0.00,0.00
1193.80800,-424.96,9.55,0.00,0.00
1193.82800,-424.88,9.55,0.00,0.00
1193.84800,-424.80,9.55,0.00,0.00
1193.86800,-424.72,9.55,0.00,0.00
1193.88800,-424.64,9.55,0.00,0.00
1193.90800,-424.56,9.54,0.00,0.00
1193.92800,-424.47,9.54,0.00,0.00
1193.94800,-424.39,9.54,0.00,0.00
1193.96800,-424.31,9.54,0.00,0.00
1193.98800,-424.23,9.54,0.00,0.00
1194.00800,-424.15,9.54,0.00,0.00
1194.02800,-424.07,9.53,0.00,0.00
1194.04800,-423.99,9.53,0.00,0.00
1194.06800,-423.91,9.53,0.00,0.00
1194.08800,-423.83,9.53,0.00,0.00
1194.10800,-423.75,9.53,0.00,0.00
1194.12800,-423.67,9.53,0.00,0.00
1194.14800,-423.59,9.53,0.00,0.00
1194.16800,-423.51,9.52,0.00,0.00
1194.18800,-423.43,9.52,0.00,0.00
1194.20800,-423.35,9.52,0.00,0.00
1194.22800,-423.27,9.52,0.00,0.00
1194.24800,-423.19,9.52,0.00,0.00
1194.26800,-423.11,9.52,0.00,0.00
1194.28800,-423.03,9.51,0.00,0.00
1194.30800,-422.95,9.51,0.00,0.00
1194.32800,-422.87,9.51,0.00,0.00
1194.34800,-422.79,9.51,0.00,0.00
1194.36800,-422.71,9.51,0.00,0.00
1194.38800,-422.63,9.51,0.00,0.00
1194.40800,-422.55,9.50,0.00,0.00
1194.42800,-422.47,9.50,0.00,0.00
1194.44800,-422.39,9.50,0.00,0.00
1194.46800,-422.31,9.50,0.00,0.00
1194.48800,-422.23,9.50,0.00,0.00
1194.50800,-422.15,9.50,0.00,0.00
1194.52800,-422.07,9.49,0.00,0.00
1194.54800,-421.99,9.49,0.00,0.00
1194.56800,-421.91,9.49,0.00,0.00
1194.58800,-421.83,9.49,0.00,0.00
1194.60800,-421.75,9.49,0.00,0.00
1194.62800,-421.67,9.49,0.00,0.00
1194.64800,-421.59,9.49,0.00,0.00
1194.66800,-421.51,9.48,0.00,0.00
1194.68800,-421.43,9.48,0.00,0.00
1194.70800,-421.35,9.48,0.00,0.00
1194.72800,-421.27,9.48,0.00,0.00
1194.74800,-421.19,9.48,0.00,0.00
1194.76800,-421.11,9.48,0.00,0.00
1194.78800,-421.03,9.47,0.00,0.00
1194.80800,-420.96,9.47,0.00,0.00
1194.82800,-420.88,9.47,0.00,0.00
1194.84800,-420.80,9.47,0.00,0.00
1194.86800,-420.72,9.47,0.00,0.00
1194.88800,-420.64,9.47,0.00,0.00
1194.90800,-420.56,9.46,0.00,0.00
1194.92800,-420.48,9.46,0.00,0.00
1194.94800,-420.40,9.46,0.00,0.00
1194.96800,-420.32,9.46,0.00,0.00
1194.98800,-420.24,9.46,0.00,0.00
1195.00800,-420.16,9.46,0.00,0.00
1195.02800,-420.09,9.45,0.00,0.00
1195.04800,-420.01,9.45,0.00,0.00
1195.06800,-419.93,9.45,0.00,0.00
1195.08800,-419.85,9.45,0.00,0.00
1195.10800,-419.77,9.45,0.00,0.00
1195.12800,-419.69,9.45,0.00,0.00
1195.14800,-419.61,9.45,0.00,0.00
1195.16800,-419.53,9.44,0.00,0.00
1195.18800,-419.45,9.44,0.00,0.00
1195.20800,-419.38,9.44,0.00,0.00
1195.22800,-419.30,9.44,0.00,0.00
1195.24800,-419.22,9.44,0.00,0.00
1195.26800,-419.14,9.44,0.00,0.00
1195.28800,-419.06,9.43,0.00,0.00
1195.30800,-418.98,9.43,0.00,0.00
1195.32800,-418.90,9.43,0.00,0.00
1195.34800,-418.83,9.43,0.00,0.00
1195.36800,-418.75,9.43,0.00,0.00
1195.38800,-418.67,9.43,0.00,0.00
1195.40800,-418.59,9.42,0.00,0.00
1195.42800,-418.51,9.42,0.00,0.00
1195.44800,-418.43,9.42,0.00,0.00
1195.46800,-418.36,9.42,0.00,0.00
1195.48800,-418.28,9.42,0.00,0.00
1195.50800,-418.20,9.42,0.00,0.00
1195.52800,-418.12,9.42,0.00,0.00
1195.54800,-418.04,9.41,0.00,0.00
1195.56800,-417.96,9.41,0.00,0.00
1195.58800,-417.89,9.41,0.00,0.00
1195.60800,-417.81,9.41,0.00,0.00
1195.62800,-417.73,9.41,0.00,0.00
1195.64800,-417.65,9.41,0.00,0.00
1195.66800,-417.57,9.40,0.00,0.00
1195.68800,-417.50,9.40,0.00,0.00
1195.70800,-417.42,9.40,0.00,0.00
1195.72800,-417.34,9.40,0.00,0.00
1195.74800,-417.26,9.40,0.00,0.00
1195.76800,-417.18,9.40,0.00,0.00
1195.78800,-417.11,9.40,0.00,0.00
1195.80800,-417.03,9.39,0.00,0.00
1195.82800,-416.95,9.39,0.00,0.00
1195.84800,-416.87,9.39,0.00,0.00
1195.86800,-416.80,9.39,0.00,0.00
1195.88800,-416.72,9.39,0.00,0.00
1195.90800,-416.64,9.39,0.00,0.00
1195.92800,-416.56,9.38,0.00,0.00
1195.94800,-416.49,9.38,0.00,0.00
1195.96800,-416.41,9.38,0.00,0.00
1195.98800,-416.33,9.38,0.00,0.00
1196.00800,-416.25,9.38,0.00,0.00
1196.02800,-416.18,9.38,0.00,0.00
1196.04800,-416.10,9.37,0.00,0.00
1196.06800,-416.02,9.37,0.00,0.00
1196.08800,-415.94,9.37,0.00,0.00
1196.10800,-415.87,9.37,0.00,0.00
1196.12800,-415.79,9.37,0.00,0.00
1196.14800,-415.71,9.37,0.00,0.00
1196.16800,-415.63,9.37,0.00,0.00
1196.18800,-415.56,9.36,0.00,0.00
1196.20800,-415.48,9.36,0.00,0.00
1196.22800,-415.40,9.36,0.00,0.00
1196.24800,-415.33,9.36,0.00,0.00
1196.26800,-415.25,9.36,0.00,0.00
1196.28800,-415.17,9.36,0.00,0.00
1196.30800,-415.09,9.35,0.00,0.00
1196.32800,-415.02,9.35,0.00,0.00
1196.34800,-414.94,9.35,0.00,0.00
1196.36800,-414.86,9.35,0.00,0.00
1196.38800,-414.79,9.35,0.00,0.00
1196.40800,-414.71,9.35,0.00,0.00
1196.42800,-414.63,9.35,0.00,0.00
1196.44800,-414.56,9.34,0.00,0.00
1196.46800,-414.48,9.34,0.00,0.00
1196.48800,-414.40,9.34,0.00,0.00
1196.50800,-414.33,9.34,0.00,0.00
1196.52800,-414.25,9.34,0.00,0.00
1196.54800,-414.17,9.34,0.00,0.00
1196.56800,-414.10,9.33,0.00,0.00
1196.58800,-414.02,9.33,0.00,0.00
1196.60800,-413.94,9.33,0.00,0.00
1196.62800,-413.87,9.33,0.00,0.00
1196.64800,-413.79,9.33,0.00,0.00
1196.66800,-413.71,9.33,0.00,0.00
1196.68800,-413.64,9.33,0.00,0.00
1196.70800,-413.56,9.32,0.00,0.00
1196.72800,-413.48,9.32,0.00,0.00
1196.74800,-413.41,9.32,0.00,0.00
1196.76800,-413.33,9.32,0.00,0.00
1196.78800,-413.25,9.32,0.00,0.00
1196.80800,-413.18,9.32,0.00,0.00
1196.82800,-413.10,9.31,0.00,0.00
1196.84800,-413.03,9.31,0.00,0.00
1196.86800,-412.95,9.31,0.00,0.00
1196.88800,-412.87,9.31,0.00,0.00
1196.90800,-412.80,9.31,0.00,0.00
1196.92800,-412.72,9.31,0.00,0.00
1196.94800,-412.64,9.31,0.00,0.00
1196.96800,-412.57,9.30,0.00,0.00
1196.98800,-412.49,9.30,0.00,0.00
1197.00800,-412.42,9.30,0.00,0.00
1197.02800,-412.34,9.30,0.00,0.00
1197.04800,-412.26,9.30,0.00,0.00
1197.06800,-412.19,9.30,0.00,0.00
1197.08800,-412.11,9.29,0.00,0.00
1197.10800,-412.04,9.29,0.00,0.00
1197.12800,-411.96,9.29,0.00,0.00
1197.14800,-411.89,9.29,0.00,0.00
1197.16800,-411.81,9.29,0.00,0.00
1197.18800,-411.73,9.29,0.00,0.00
1197.20800,-411.66,9.29,0.00,0.00
1197.22800,-411.58,9.28,0.00,0.00
1197.24800,-411.51,9.28,0.00,0.00
1197.26800,-411.43,9.28,0.00,0.00
1197.28800,-411.36,9.28,0.00,0.00
1197.30800,-411.28,9.28,0.00,0.00
1197.32800,-411.20,9.28,0.00,0.00
1197.34800,-411.13,9.28,0.00,0.00
1197.36800,-411.05,9.27,0.00,0.00
1197.38800,-410.98,9.27,0.00,0.00
1197.40800,-410.90,9.27,0.00,0.00
1197.42800,-410.83,9.27,0.00,0.00
1197.44800,-410.75,9.27,0.00,0.00
1197.46800,-410.68,9.27,0.00,0.00
1197.48800,-410.60,9.26,0.00,0.00
1197.50800,-410.53,9.26,0.00,0.00
1197.52800,-410.45,9.26,0.00,0.00
1197.54800,-410.37,9.26,0.00,0.00
1197.56800,-410.30,9.26,0.00,0.00
1197.58800,-410.22,9.26,0.00,0.00
1197.60800,-410.15,9.26,0.00,0.00
1197.62800,-410.07,9.25,0.00,0.00
1197.64800,-410.00,9.25,0.00,0.00
1197.66800,-409.92,9.25,0.00,0.00
1197.68800,-409.85,9.25,0.00,0.00
1197.70800,-409.77,9.25,0.00,0.00
1197.72800,-409.70,9.25,0.00,0.00
1197.74800,-409.62,9.25,0.00,0.00
1197.76800,-409.55,9.24,0.00,0.00
1197.78800,-409.47,9.24,0.00,0.00
1197.80800,-409.40,9.24,0.00,0.00
1197.82800,-409.32,9.24,0.00,0.00
1197.84800,-409.25,9.24,0.00,0.00
1197.86800,-409.17,9.24,0.00,0.00
1197.88800,-409.10,9.23,0.00,0.00
1197.90800,-409.03,9.23,0.00,0.00
1197.92800,-408.95,9.23,0.00,0.00
1197.94800,-408.88,9.23,0.00,0.00
1197.96800,-408.80,9.23,0.00,0.00
1197.98800,-408.73,9.23,0.00,0.00
1198.00800,-408.65,9.23,0.00,0.00
1198.02800,-408.58,9.22,0.00,0.00
1198.04800,-408.50,9.22,0.00,0.00
1198.06800,-408.43,9.22,0.00,0.00
1198.08800,-408.35,9.22,0.00,0.00
1198.10800,-408.28,9.22,0.00,0.00
1198.12800,-408.21,9.22,0.00,0.00
1198.14800,-408.13,9.22,0.00,0.00
1198.16800,-408.06,9.21,0.00,0.00
1198.18800,-407.98,9.21,0.00,0.00
1198.20800,-407.91,9.21,0.00,0.00
1198.22800,-407.83,9.21,0.00,0.00
1198.24800,-407.76,9.21,0.00,0.00
1198.26800,-407.69,9.21,0.00,0.00
1198.28800,-407.61,9.20,0.00,0.00
1198.30800,-407.54,9.20,0.00,0.00
1198.32800,-407.46,9.20,0.00,0.00
1198.34800,-407.39,9.20,0.00,0.00
1198.36800,-407.31,9.20,0.00,0.00
1198.38800,-407.24,9.20,0.00,0.00
1198.40800,-407.17,9.20,0.00,0.00
1198.42800,-407.09,9.19,0.00,0.00
1198.44800,-407.02,9.19,0.00,0.00
1198.46800,-406.94,9.19,0.00,0.00
1198.48800,-406.87,9.19,0.00,0.00
1198.50800,-406.80,9.19,0.00,0.00
1198.52800,-406.72,9.19,0.00,0.00
1198.54800,-406.65,9.19,0.00,0.00
1198.56800,-406.58,9.18,0.00,0.00
1198.58800,-406.50,9.18,0.00,0.00
1198.60800,-406.43,9.18,0.00,0.00
1198.62800,-406.35,9.18,0.00,0.00
1198.64800,-406.28,9.18,0.00,0.00
1198.66800,-406.21,9.18,0.00,0.00
1198.68800,-406.13,9.18,0.00,0.00
1198.70800,-406.06,9.17,0.00,0.00
1198.72800,-405.99,9.17,0.00,0.00
1198.74800,-405.91,9.17,0.00,0.00
1198.76800,-405.84,9.17,0.00,0.00
1198.78800,-405.77,9.17,0.00,0.00
1198.80800,-405.69,9.17,0.00,0.00
1198.82800,-405.62,9.16,0.00,0.00
1198.84800,-405.54,9.16,0.00,0.00
1198.86800,-405.47,9.16,0.00,0.00
1198.88800,-405.40,9.16,0.00,0.00
1198.90800,-405.32,9.16,0.00,0.00
1198.92800,-405.25,9.16,0.00,0.00
1198.94800,-405.18,9.16,0.00,0.00
1198.96800,-405.11,9.15,0.00,0.00
1198.98800,-405.03,9.15,0.00,0.00
1199.00800,-404.96,9.15,0.00,0.00
1199.02800,-404.89,9.15,0.00,0.00
1199.04800,-404.81,9.15,0.00,0.00
1199.06800,-404.74,9.15,0.00,0.00
1199.08800,-404.67,9.15,0.00,0.00
1199.10800,-404.59,9.14,0.00,0.00
1199.12800,-404.52,9.14,0.00,0.00
1199.14800,-404.45,9.14,0.00,0.00
1199.16800,-404.37,9.14,0.00,0.00
1199.18800,-404.30,9.14,0.00,0.00
1199.20800,-404.23,9.14,0.00,0.00
1199.22800,-404.16,9.14,0.00,0.00
1199.24800,-404.08,9.13,0.00,0.00
1199.26800,-404.01,9.13,0.00,0.00
1199.28800,-403.94,9.13,0.00,0.00
1199.30800,-403.86,9.13,0.00,0.00
1199.32800,-403.79,9.13,0.00,0.00
1199.34800,-403.72,9.13,0.00,0.00
1199.36800,-403.65,9.13,0.00,0.00
1199.38800,-403.57,9.12,0.00,0.00
1199.40800,-403.50,9.12,0.00,0.00
1199.42800,-403.43,9.12,0.00,0.00
1199.44800,-403.36,9.12,0.00,0.00
1199.46800,-403.28,9.12,0.00,0.00
1199.48800,-403.21,9.12,0.00,0.00
1199.50800,-403.14,9.12,0.00,0.00
1199.52800,-403.07,9.11,0.00,0.00
1199.54800,-402.99,9.11,0.00,0.00
1199.56800,-402.92,9.11,0.00,0.00
1199.58800,-402.85,9.11,0.00,0.00
1199.60800,-402.78,9.11,0.00,0.00
1199.62800,-402.70,9.11,0.00,0.00
1199.64800,-402.63,9.10,0.00,0.00
1199.66800,-402.56,9.10,0.00,0.00
1199.68800,-402.49,9.10,0.00,0.00
1199.70800,-402.41,9.10,0.00,0.00
1199.72800,-402.34,9.10,0.00,0.00
1199.74800,-402.27,9.10,0.00,0.00
1199.76800,-402.20,9.10,0.00,0.00
1199.78800,-402.13,9.09,0.00,0.00
1199.80800,-402.05,9.09,0.00,0.00
1199.82800,-401.98,9.09,0.00,0.00
1199.84800,-401.91,9.09,0.00,0.00
1199.86800,-401.84,9.09,0.00,0.00
1199.88800,-401.76,9.09,0.00,0.00
1199.90800,-401.69,9.09,0.00,0.00
1199.92800,-401.62,9.08,0.00,0.00
1199.94800,-401.55,9.08,0.00,0.00
1199.96800,-401.48,9.08,0.00,0.00
1199.98800,-401.41,9.08,0.00,0.00
1200.00800,-401.33,9.08,0.00,0.00
1200.02800,-401.26,9.08,0.00,0.00
1200.04800,-401.19,9.08,0.00,0.00
1200.06800,-401.12,9.07,0.00,0.00
1200.08800,-401.05,9.07,0.00,0.00
1200.10800,-400.97,9.07,0.00,0.00
1200.12800,-400.90,9.07,0.00,0.00
1200.14800,-400.83,9.07,0.00,0.00
1200.16800,-400.76,9.07,0.00,0.00
1200.18800,-400.69,9.07,0.00,0.00
1200.20800,-400.62,9.06,0.00,0.00
1200.22800,-400.54,9.06,0.00,0.00
1200.24800,-400.47,9.06,0.00,0.00
1200.26800,-400.40,9.06,0.00,0.00
1200.28800,-400.33,9.06,0.00,0.00
1200.30800,-400.26,9.06,0.00,0.00
1200.32800,-400.19,9.06,0.00,0.00
1200.34800,-400.12,9.05,0.00,0.00
1200.36800,-400.04,9.05,0.00,0.00
1200.38800,-399.97,9.05,0.00,0.00
1200.40800,-399.90,9.05,0.00,0.00
1200.42800,-399.83,9.05,0.00,0.00
1200.44800,-399.76,9.05,0.00,0.00
1200.46800,-399.69,9.05,0.00,0.00
1200.48800,-399.62,9.04,0.00,0.00
1200.50800,-399.55,9.04,0.00,0.00
1200.52800,-399.47,9.04,0.00,0.00
1200.54800,-399.40,9.04,0.00,0.00
1200.56800,-399.33,9.04,0.00,0.00
1200.58800,-399.26,9.04,0.00,0.00
1200.60800,-399.19,9.04,0.00,0.00
1200.62800,-399.12,9.03,0.00,0.00
1200.64800,-399.05,9.03,0.00,0.00
1200.66800,-398.98,9.03,0.00,0.00
1200.68800,-398.91,9.03,0.00,0.00
1200.70800,-398.84,9.03,0.00,0.00
1200.72800,-398.76,9.03,0.00,0.00
1200.74800,-398.69,9.03,0.00,0.00
1200.76800,-398.62,9.02,0.00,0.00
1200.78800,-398.55,9.02,0.00,0.00
1200.80800,-398.48,9.02,0.00,0.00
1200.82800,-398.41,9.02,0.00,0.00
1200.84800,-398.34,9.02,0.00,0.00
1200.86800,-398.27,9.02,0.00,0.00
1200.88800,-398.20,9.02,0.00,0.00
1200.90800,-398.13,9.01,0.00,0.00
1200.92800,-398.06,9.01,0.00,0.00
1200.94800,-397.99,9.01,0.00,0.00
1200.96800,-397.92,9.01,0.00,0.00
1200.98800,-397.85,9.01,0.00,0.00
1201.00800,-397.77,9.01,0.00,0.00
1201.02800,-397.70,9.01,0.00,0.00
1201.04800,-397.63,9.00,0.00,0.00
1201.06800,-397.56,9.00,0.00,0.00
1201.08800,-397.49,9.00,0.00,0.00
1201.10800,-397.42,9.00,0.00,0.00
1201.12800,-397.35,9.00,0.00,0.00
1201.14800,-397.28,9.00,0.00,0.00
1201.16800,-397.21,9.00,0.00,0.00
1201.18800,-397.14,8.99,0.00,0.00
1201.20800,-397.07,8.99,0.00,0.00
1201.22800,-397.00,8.99,0.00,0.00
1201.24800,-396.93,8.99,0.00,0.00
1201.26800,-396.86,8.99,0.00,0.00
1201.28800,-396.79,8.99,0.00,0.00
1201.30800,-396.72,8.99,0.00,0.00
1201.32800,-396.65,8.98,0.00,0.00
1201.34800,-396.58,8.98,0.00,0.00
1201.36800,-396.51,8.98,0.00,0.00
1201.38800,-396.44,8.98,0.00,0.00
1201.40800,-396.37,8.98,0.00,0.00
1201.42800,-396.30,8.98,0.00,0.00
1201.44800,-396.23,8.98,0.00,0.00
1201.46800,-396.16,8.98,0.00,0.00
1201.48800,-396.09,8.97,0.00,0.00
1201.50800,-396.02,8.97,0.00,0.00
1201.52800,-395.95,8.97,0.00,0.00
1201.54800,-395.88,8.97,0.00,0.00
1201.56800,-395.81,8.97,0.00,0.00
1201.58800,-395.74,8.97,0.00,0.00
1201.60800,-395.67,8.97,0.00,0.00
1201.62800,-395.60,8.96,0.00,0.00
1201.64800,-395.53,8.96,0.00,0.00
1201.66800,-395.46,8.96,0.00,0.00
1201.68800,-395.39,8.96,0.00,0.00
1201.70800,-395.32,8.96,0.00,0.00
