Sr2,5p3/2,,,
1789.29500,-55.95,2.15,14.75,0.60
1789.31500,-55.95,2.15,14.75,0.60
1789.33500,-55.95,2.15,14.75,0.60
1789.35500,-55.95,2.15,14.75,0.60
1789.37500,-55.95,2.15,14.75,0.60
1789.39500,-55.95,2.15,14.75,0.60
1789.41500,-55.94,2.15,14.75,0.60
1789.43500,-55.94,2.15,14.75,0.60
1789.45500,-55.94,2.15,14.75,0.60
1789.47500,-55.94,2.15,14.75,0.60
1789.49500,-55.94,2.15,14.75,0.60
1789.51500,-55.94,2.15,14.75,0.60
1789.53500,-55.94,2.15,14.75,0.60
1789.55500,-55.94,2.15,14.75,0.60
1789.57500,-55.94,2.15,14.75,0.60
1789.59500,-55.93,2.15,14.75,0.60
1789.61500,-55.93,2.15,14.74,0.60
1789.63500,-55.93,2.15,14.74,0.60
1789.65500,-55.93,2.15,14.74,0.60
1789.67500,-55.93,2.15,14.74,0.60
1789.69500,-55.93,2.15,14.74,0.60
1789.71500,-55.93,2.15,14.74,0.60
1789.73500,-55.93,2.15,14.74,0.60
1789.75500,-55.92,2.15,14.74,0.60
1789.77500,-55.92,2.15,14.74,0.60
1789.79500,-55.92,2.15,14.74,0.60
1789.81500,-55.92,2.15,14.74,0.60
1789.83500,-55.92,2.15,14.74,0.60
1789.85500,-55.92,2.15,14.74,0.60
1789.87500,-55.92,2.15,14.74,0.60
1789.89500,-55.92,2.15,14.74,0.60
1789.91500,-55.92,2.15,14.74,0.60
1789.93500,-55.91,2.15,14.74,0.60
1789.95500,-55.91,2.15,14.74,0.60
1789.97500,-55.91,2.15,14.74,0.60
1789.99500,-55.91,2.15,14.74,0.60
1790.01500,-55.91,2.15,14.74,0.60
1790.03500,-55.91,2.15,14.74,0.60
1790.05500,-55.91,2.15,14.74,0.60
1790.07500,-55.91,2.15,14.74,0.60
1790.09500,-55.90,2.15,14.74,0.60
1790.11500,-55.90,2.15,14.74,0.60
1790.13500,-55.90,2.15,14.74,0.60
1790.15500,-55.90,2.15,14.74,0.60
1790.17500,-55.90,2.15,14.74,0.60
1790.19500,-55.90,2.15,14.74,0.60
1790.21500,-55.90,2.15,14.74,0.60
1790.23500,-55.90,2.15,14.74,0.60
1790.25500,-55.90,2.15,14.74,0.60
1790.27500,-55.89,2.15,14.74,0.60
1790.29500,-55.89,2.15,14.74,0.60
1790.31500,-55.89,2.15,14.74,0.60
1790.33500,-55.89,2.15,14.74,0.60
1790.35500,-55.89,2.15,14.74,0.60
1790.37500,-55.89,2.15,14.74,0.60
1790.39500,-55.89,2.15,14.74,0.60
1790.41500,-55.89,2.15,14.74,0.60
1790.43500,-55.88,2.15,14.74,0.60
1790.45500,-55.88,2.15,14.74,0.60
1790.47500,-55.88,2.15,14.74,0.60
1790.49500,-55.88,2.15,14.74,0.60
1790.51500,-55.88,2.15,14.74,0.60
1790.53500,-55.88,2.15,14.74,0.60
1790.55500,-55.88,2.15,14.74,0.60
1790.57500,-55.88,2.15,14.74,0.60
1790.59500,-55.88,2.15,14.74,0.60
1790.61500,-55.87,2.15,14.74,0.60
1790.63500,-55.87,2.15,14.74,0.60
1790.65500,-55.87,2.15,14.74,0.60
1790.67500,-55.87,2.15,14.74,0.60
1790.69500,-55.87,2.15,14.74,0.60
1790.71500,-55.87,2.15,14.74,0.60
1790.73500,-55.87,2.15,14.74,0.60
1790.75500,-55.87,2.15,14.74,0.60
1790.77500,-55.86,2.15,14.74,0.60
1790.79500,-55.86,2.15,14.74,0.60
1790.81500,-55.86,2.15,14.74,0.60
1790.83500,-55.86,2.15,14.74,0.60
1790.85500,-55.86,2.15,14.74,0.60
1790.87500,-55.86,2.15,14.74,0.60
1790.89500,-55.86,2.15,14.74,0.60
1790.91500,-55.86,2.15,14.74,0.60
1790.93500,-55.86,2.15,14.74,0.60
1790.95500,-55.85,2.15,14.74,0.60
1790.97500,-55.85,2.15,14.74,0.60
1790.99500,-55.85,2.15,14.74,0.60
1791.01500,-55.85,2.15,14.74,0.60
1791.03500,-55.85,2.15,14.73,0.60
1791.05500,-55.85,2.15,14.73,0.60
1791.07500,-55.85,2.15,14.73,0.60
1791.09500,-55.85,2.15,14.73,0.60
1791.11500,-55.84,2.15,14.73,0.60
1791.13500,-55.84,2.15,14.73,0.60
1791.15500,-55.84,2.15,14.73,0.60
1791.17500,-55.84,2.15,14.73,0.60
1791.19500,-55.84,2.15,14.73,0.60
1791.21500,-55.84,2.15,14.73,0.60
1791.23500,-55.84,2.15,14.73,0.60
1791.25500,-55.84,2.15,14.73,0.60
1791.27500,-55.84,2.15,14.73,0.60
1791.29500,-55.83,2.15,14.73,0.60
1791.31500,-55.83,2.15,14.73,0.60
1791.33500,-55.83,2.15,14.73,0.60
1791.35500,-55.83,2.15,14.73,0.60
1791.37500,-55.83,2.15,14.73,0.60
1791.39500,-55.83,2.15,14.73,0.60
1791.41500,-55.83,2.15,14.73,0.60
1791.43500,-55.83,2.15,14.73,0.60
1791.45500,-55.82,2.15,14.73,0.60
1791.47500,-55.82,2.15,14.73,0.60
1791.49500,-55.82,2.15,14.73,0.60
1791.51500,-55.82,2.15,14.73,0.60
1791.53500,-55.82,2.15,14.73,0.60
1791.55500,-55.82,2.15,14.73,0.60
1791.57500,-55.82,2.15,14.73,0.60
1791.59500,-55.82,2.15,14.73,0.60
1791.61500,-55.82,2.15,14.73,0.60
1791.63500,-55.81,2.15,14.73,0.60
1791.65500,-55.81,2.15,14.73,0.60
1791.67500,-55.81,2.15,14.73,0.60
1791.69500,-55.81,2.15,14.73,0.60
1791.71500,-55.81,2.15,14.73,0.60
1791.73500,-55.81,2.15,14.73,0.60
1791.75500,-55.81,2.15,14.73,0.60
1791.77500,-55.81,2.15,14.73,0.60
1791.79500,-55.80,2.15,14.73,0.60
1791.81500,-55.80,2.15,14.73,0.60
1791.83500,-55.80,2.15,14.73,0.60
1791.85500,-55.80,2.15,14.73,0.60
1791.87500,-55.80,2.15,14.73,0.60
1791.89500,-55.80,2.15,14.73,0.60
1791.91500,-55.80,2.15,14.73,0.60
1791.93500,-55.80,2.15,14.73,0.60
1791.95500,-55.80,2.15,14.73,0.60
1791.97500,-55.79,2.15,14.73,0.60
1791.99500,-55.79,2.15,14.73,0.60
1792.01500,-55.79,2.15,14.73,0.60
1792.03500,-55.79,2.15,14.73,0.60
1792.05500,-55.79,2.15,14.73,0.60
1792.07500,-55.79,2.15,14.73,0.60
1792.09500,-55.79,2.15,14.73,0.60
1792.11500,-55.79,2.15,14.73,0.60
1792.13500,-55.78,2.15,14.73,0.60
1792.15500,-55.78,2.15,14.73,0.60
1792.17500,-55.78,2.15,14.73,0.60
1792.19500,-55.78,2.15,14.73,0.60
1792.21500,-55.78,2.15,14.73,0.60
1792.23500,-55.78,2.15,14.73,0.60
1792.25500,-55.78,2.15,14.73,0.60
1792.27500,-55.78,2.15,14.73,0.60
1792.29500,-55.78,2.15,14.73,0.60
1792.31500,-55.77,2.15,14.73,0.60
1792.33500,-55.77,2.15,14.73,0.60
1792.35500,-55.77,2.15,14.73,0.60
1792.37500,-55.77,2.15,14.73,0.60
1792.39500,-55.77,2.15,14.73,0.60
1792.41500,-55.77,2.15,14.73,0.60
1792.43500,-55.77,2.15,14.72,0.60
1792.45500,-55.77,2.15,14.72,0.60
1792.47500,-55.77,2.15,14.72,0.60
1792.49500,-55.76,2.15,14.72,0.60
1792.51500,-55.76,2.15,14.72,0.60
1792.53500,-55.76,2.15,14.72,0.60
1792.55500,-55.76,2.15,14.72,0.60
1792.57500,-55.76,2.15,14.72,0.60
1792.59500,-55.76,2.15,14.72,0.60
1792.61500,-55.76,2.15,14.72,0.60
1792.63500,-55.76,2.15,14.72,0.60
1792.65500,-55.75,2.15,14.72,0.60
1792.67500,-55.75,2.15,14.72,0.60
1792.69500,-55.75,2.15,14.72,0.60
1792.71500,-55.75,2.15,14.72,0.60
1792.73500,-55.75,2.15,14.72,0.60
1792.75500,-55.75,2.15,14.72,0.60
1792.77500,-55.75,2.15,14.72,0.60
1792.79500,-55.75,2.15,14.72,0.60
1792.81500,-55.75,2.15,14.72,0.60
1792.83500,-55.74,2.15,14.72,0.60
1792.85500,-55.74,2.15,14.72,0.60
1792.87500,-55.74,2.15,14.72,0.60
1792.89500,-55.74,2.15,14.72,0.60
1792.91500,-55.74,2.15,14.72,0.60
1792.93500,-55.74,2.15,14.72,0.60
1792.95500,-55.74,2.15,14.72,0.60
1792.97500,-55.74,2.15,14.72,0.60
1792.99500,-55.73,2.15,14.72,0.60
1793.01500,-55.73,2.15,14.72,0.60
1793.03500,-55.73,2.15,14.72,0.60
1793.05500,-55.73,2.15,14.72,0.60
1793.07500,-55.73,2.15,14.72,0.60
1793.09500,-55.73,2.15,14.72,0.60
1793.11500,-55.73,2.15,14.72,0.60
1793.13500,-55.73,2.15,14.72,0.60
1793.15500,-55.73,2.15,14.72,0.60
1793.17500,-55.72,2.15,14.72,0.60
1793.19500,-55.72,2.15,14.72,0.60
1793.21500,-55.72,2.15,14.72,0.60
1793.23500,-55.72,2.15,14.72,0.60
1793.25500,-55.72,2.15,14.72,0.60
1793.27500,-55.72,2.15,14.72,0.60
1793.29500,-55.72,2.15,14.72,0.60
1793.31500,-55.72,2.15,14.72,0.60
1793.33500,-55.71,2.15,14.72,0.60
1793.35500,-55.71,2.15,14.72,0.60
1793.37500,-55.71,2.15,14.72,0.60
1793.39500,-55.71,2.15,14.72,0.60
1793.41500,-55.71,2.15,14.72,0.60
1793.43500,-55.71,2.15,14.72,0.60
1793.45500,-55.71,2.15,14.72,0.60
1793.47500,-55.71,2.15,14.72,0.60
1793.49500,-55.71,2.15,14.72,0.60
1793.51500,-55.70,2.15,14.72,0.60
1793.53500,-55.70,2.15,14.72,0.60
1793.55500,-55.70,2.15,14.72,0.60
1793.57500,-55.70,2.15,14.72,0.60
1793.59500,-55.70,2.15,14.72,0.60
1793.61500,-55.70,2.15,14.72,0.60
1793.63500,-55.70,2.15,14.72,0.60
1793.65500,-55.70,2.15,14.72,0.60
1793.67500,-55.70,2.15,14.72,0.60
1793.69500,-55.69,2.15,14.72,0.60
1793.71500,-55.69,2.15,14.72,0.60
1793.73500,-55.69,2.15,14.72,0.60
1793.75500,-55.69,2.15,14.72,0.60
1793.77500,-55.69,2.15,14.72,0.60
1793.79500,-55.69,2.15,14.72,0.60
1793.81500,-55.69,2.15,14.72,0.60
1793.83500,-55.69,2.15,14.72,0.60
1793.85500,-55.68,2.15,14.71,0.60
1793.87500,-55.68,2.15,14.71,0.60
1793.89500,-55.68,2.15,14.71,0.60
1793.91500,-55.68,2.15,14.71,0.60
1793.93500,-55.68,2.15,14.71,0.60
1793.95500,-55.68,2.15,14.71,0.60
1793.97500,-55.68,2.15,14.71,0.60
1793.99500,-55.68,2.15,14.71,0.60
1794.01500,-55.68,2.15,14.71,0.60
1794.03500,-55.67,2.15,14.71,0.60
1794.05500,-55.67,2.15,14.71,0.60
1794.07500,-55.67,2.15,14.71,0.60
1794.09500,-55.67,2.15,14.71,0.60
1794.11500,-55.67,2.15,14.71,0.60
1794.13500,-55.67,2.15,14.71,0.60
1794.15500,-55.67,2.15,14.71,0.60
1794.17500,-55.67,2.15,14.71,0.60
1794.19500,-55.66,2.15,14.71,0.60
1794.21500,-55.66,2.15,14.71,0.60
1794.23500,-55.66,2.15,14.71,0.60
1794.25500,-55.66,2.15,14.71,0.60
1794.27500,-55.66,2.15,14.71,0.60
1794.29500,-55.66,2.15,14.71,0.60
1794.31500,-55.66,2.15,14.71,0.60
1794.33500,-55.66,2.15,14.71,0.60
1794.35500,-55.66,2.15,14.71,0.60
1794.37500,-55.65,2.15,14.71,0.60
1794.39500,-55.65,2.15,14.71,0.60
1794.41500,-55.65,2.15,14.71,0.60
1794.43500,-55.65,2.15,14.71,0.60
1794.45500,-55.65,2.15,14.71,0.60
1794.47500,-55.65,2.15,14.71,0.60
1794.49500,-55.65,2.15,14.71,0.60
1794.51500,-55.65,2.15,14.71,0.60
1794.53500,-55.65,2.15,14.71,0.60
1794.55500,-55.64,2.15,14.71,0.60
1794.57500,-55.64,2.15,14.71,0.60
1794.59500,-55.64,2.15,14.71,0.60
1794.61500,-55.64,2.15,14.71,0.60
1794.63500,-55.64,2.15,14.71,0.60
1794.65500,-55.64,2.15,14.71,0.60
1794.67500,-55.64,2.15,14.71,0.60
1794.69500,-55.64,2.15,14.71,0.60
1794.71500,-55.63,2.15,14.71,0.60
1794.73500,-55.63,2.15,14.71,0.60
1794.75500,-55.63,2.15,14.71,0.60
1794.77500,-55.63,2.15,14.71,0.60
1794.79500,-55.63,2.15,14.71,0.60
1794.81500,-55.63,2.15,14.71,0.60
1794.83500,-55.63,2.15,14.71,0.60
1794.85500,-55.63,2.15,14.71,0.60
1794.87500,-55.63,2.15,14.71,0.60
1794.89500,-55.62,2.15,14.71,0.60
1794.91500,-55.62,2.15,14.71,0.60
1794.93500,-55.62,2.15,14.71,0.60
1794.95500,-55.62,2.15,14.71,0.60
1794.97500,-55.62,2.15,14.71,0.60
1794.99500,-55.62,2.15,14.71,0.60
1795.01500,-55.62,2.15,14.71,0.60
1795.03500,-55.62,2.15,14.71,0.60
1795.05500,-55.62,2.15,14.71,0.60
1795.07500,-55.61,2.15,14.71,0.60
1795.09500,-55.61,2.15,14.71,0.60
1795.11500,-55.61,2.15,14.71,0.60
1795.13500,-55.61,2.15,14.71,0.60
1795.15500,-55.61,2.15,14.71,0.60
1795.17500,-55.61,2.15,14.71,0.60
1795.19500,-55.61,2.15,14.71,0.60
1795.21500,-55.61,2.15,14.71,0.60
1795.23500,-55.60,2.15,14.71,0.60
1795.25500,-55.60,2.15,14.71,0.60
1795.27500,-55.60,2.15,14.71,0.60
1795.29500,-55.60,2.15,14.70,0.60
1795.31500,-55.60,2.15,14.70,0.60
1795.33500,-55.60,2.15,14.70,0.60
1795.35500,-55.60,2.15,14.70,0.60
1795.37500,-55.60,2.15,14.70,0.60
1795.39500,-55.60,2.15,14.70,0.60
1795.41500,-55.59,2.15,14.70,0.60
1795.43500,-55.59,2.15,14.70,0.60
1795.45500,-55.59,2.15,14.70,0.60
1795.47500,-55.59,2.15,14.70,0.60
1795.49500,-55.59,2.15,14.70,0.60
1795.51500,-55.59,2.15,14.70,0.60
1795.53500,-55.59,2.15,14.70,0.60
1795.55500,-55.59,2.15,14.70,0.60
1795.57500,-55.58,2.15,14.70,0.60
1795.59500,-55.58,2.15,14.70,0.60
1795.61500,-55.58,2.15,14.70,0.60
1795.63500,-55.58,2.15,14.70,0.60
1795.65500,-55.58,2.15,14.70,0.60
1795.67500,-55.58,2.15,14.70,0.60
1795.69500,-55.58,2.15,14.70,0.60
1795.71500,-55.58,2.15,14.70,0.60
1795.73500,-55.58,2.15,14.70,0.60
1795.75500,-55.57,2.15,14.70,0.60
1795.77500,-55.57,2.15,14.70,0.60
1795.79500,-55.57,2.15,14.70,0.60
1795.81500,-55.57,2.15,14.70,0.60
1795.83500,-55.57,2.15,14.70,0.60
1795.85500,-55.57,2.15,14.70,0.60
1795.87500,-55.57,2.15,14.70,0.60
1795.89500,-55.57,2.15,14.70,0.60
1795.91500,-55.57,2.15,14.70,0.60
1795.93500,-55.56,2.15,14.70,0.60
1795.95500,-55.56,2.15,14.70,0.60
1795.97500,-55.56,2.15,14.70,0.60
1795.99500,-55.56,2.15,14.70,0.60
1796.01500,-55.56,2.15,14.70,0.60
1796.03500,-55.56,2.15,14.70,0.60
1796.05500,-55.56,2.15,14.70,0.60
1796.07500,-55.56,2.15,14.70,0.60
1796.09500,-55.55,2.15,14.70,0.60
1796.11500,-55.55,2.15,14.70,0.60
1796.13500,-55.55,2.15,14.70,0.60
1796.15500,-55.55,2.15,14.70,0.60
1796.17500,-55.55,2.15,14.70,0.60
1796.19500,-55.55,2.15,14.70,0.60
1796.21500,-55.55,2.15,14.70,0.60
1796.23500,-55.55,2.15,14.70,0.60
1796.25500,-55.55,2.15,14.70,0.60
1796.27500,-55.54,2.15,14.70,0.60
1796.29500,-55.54,2.15,14.70,0.60
1796.31500,-55.54,2.15,14.70,0.60
1796.33500,-55.54,2.15,14.70,0.60
1796.35500,-55.54,2.15,14.70,0.60
1796.37500,-55.54,2.15,14.70,0.60
1796.39500,-55.54,2.15,14.70,0.60
1796.41500,-55.54,2.15,14.70,0.60
1796.43500,-55.54,2.15,14.70,0.60
1796.45500,-55.53,2.15,14.70,0.60
1796.47500,-55.53,2.15,14.70,0.60
1796.49500,-55.53,2.15,14.70,0.60
1796.51500,-55.53,2.15,14.70,0.60
1796.53500,-55.53,2.15,14.70,0.60
1796.55500,-55.53,2.15,14.70,0.60
1796.57500,-55.53,2.15,14.70,0.60
1796.59500,-55.53,2.15,14.70,0.60
1796.61500,-55.52,2.15,14.70,0.60
1796.63500,-55.52,2.15,14.70,0.60
1796.65500,-55.52,2.15,14.70,0.60
1796.67500,-55.52,2.15,14.70,0.60
1796.69500,-55.52,2.15,14.70,0.60
1796.71500,-55.52,2.15,14.70,0.60
1796.73500,-55.52,2.15,14.69,0.60
1796.75500,-55.52,2.15,14.69,0.60
1796.77500,-55.52,2.15,14.69,0.60
1796.79500,-55.51,2.15,14.69,0.60
1796.81500,-55.51,2.15,14.69,0.60
1796.83500,-55.51,2.15,14.69,0.60
1796.85500,-55.51,2.15,14.69,0.60
1796.87500,-55.51,2.15,14.69,0.60
1796.89500,-55.51,2.15,14.69,0.60
1796.91500,-55.51,2.15,14.69,0.60
1796.93500,-55.51,2.15,14.69,0.60
1796.95500,-55.51,2.15,14.69,0.60
1796.97500,-55.50,2.14,14.69,0.60
1796.99500,-55.50,2.14,14.69,0.60
1797.01500,-55.50,2.14,14.69,0.60
1797.03500,-55.50,2.14,14.69,0.60
1797.05500,-55.50,2.14,14.69,0.60
1797.07500,-55.50,2.14,14.69,0.60
1797.09500,-55.50,2.14,14.69,0.60
1797.11500,-55.50,2.14,14.69,0.60
1797.13500,-55.49,2.14,14.69,0.60
1797.15500,-55.49,2.14,14.69,0.60
1797.17500,-55.49,2.14,14.69,0.60
1797.19500,-55.49,2.14,14.69,0.60
1797.21500,-55.49,2.14,14.69,0.60
1797.23500,-55.49,2.14,14.69,0.60
1797.25500,-55.49,2.14,14.69,0.60
1797.27500,-55.49,2.14,14.69,0.60
1797.29500,-55.49,2.14,14.69,0.60
1797.31500,-55.48,2.14,14.69,0.60
1797.33500,-55.48,2.14,14.69,0.60
1797.35500,-55.48,2.14,14.69,0.60
1797.37500,-55.48,2.14,14.69,0.60
1797.39500,-55.48,2.14,14.69,0.60
1797.41500,-55.48,2.14,14.69,0.60
1797.43500,-55.48,2.14,14.69,0.60
1797.45500,-55.48,2.14,14.69,0.60
1797.47500,-55.48,2.14,14.69,0.60
1797.49500,-55.47,2.14,14.69,0.60
1797.51500,-55.47,2.14,14.69,0.60
1797.53500,-55.47,2.14,14.69,0.60
1797.55500,-55.47,2.14,14.69,0.60
1797.57500,-55.47,2.14,14.69,0.60
1797.59500,-55.47,2.14,14.69,0.60
1797.61500,-55.47,2.14,14.69,0.60
1797.63500,-55.47,2.14,14.69,0.60
1797.65500,-55.46,2.14,14.69,0.60
1797.67500,-55.46,2.14,14.69,0.60
1797.69500,-55.46,2.14,14.69,0.60
1797.71500,-55.46,2.14,14.69,0.60
1797.73500,-55.46,2.14,14.69,0.60
1797.75500,-55.46,2.14,14.69,0.60
1797.77500,-55.46,2.14,14.69,0.60
1797.79500,-55.46,2.14,14.69,0.60
1797.81500,-55.46,2.14,14.69,0.60
1797.83500,-55.45,2.14,14.69,0.60
1797.85500,-55.45,2.14,14.69,0.60
1797.87500,-55.45,2.14,14.69,0.60
1797.89500,-55.45,2.14,14.69,0.60
1797.91500,-55.45,2.14,14.69,0.60
1797.93500,-55.45,2.14,14.69,0.60
1797.95500,-55.45,2.14,14.69,0.60
1797.97500,-55.45,2.14,14.69,0.60
1797.99500,-55.45,2.14,14.69,0.60
1798.01500,-55.44,2.14,14.69,0.60
1798.03500,-55.44,2.14,14.69,0.60
1798.05500,-55.44,2.14,14.69,0.60
1798.07500,-55.44,2.14,14.69,0.60
1798.09500,-55.44,2.14,14.69,0.60
1798.11500,-55.44,2.14,14.69,0.60
1798.13500,-55.44,2.14,14.69,0.60
1798.15500,-55.44,2.14,14.68,0.60
1798.17500,-55.43,2.14,14.68,0.60
1798.19500,-55.43,2.14,14.68,0.60
1798.21500,-55.43,2.14,14.68,0.60
1798.23500,-55.43,2.14,14.68,0.60
1798.25500,-55.43,2.14,14.68,0.60
1798.27500,-55.43,2.14,14.68,0.60
1798.29500,-55.43,2.14,14.68,0.60
1798.31500,-55.43,2.14,14.68,0.60
1798.33500,-55.43,2.14,14.68,0.60
1798.35500,-55.42,2.14,14.68,0.60
1798.37500,-55.42,2.14,14.68,0.60
1798.39500,-55.42,2.14,14.68,0.60
1798.41500,-55.42,2.14,14.68,0.60
1798.43500,-55.42,2.14,14.68,0.60
1798.45500,-55.42,2.14,14.68,0.60
1798.47500,-55.42,2.14,14.68,0.60
1798.49500,-55.42,2.14,14.68,0.60
1798.51500,-55.42,2.14,14.68,0.60
1798.53500,-55.41,2.14,14.68,0.60
1798.55500,-55.41,2.14,14.68,0.60
1798.57500,-55.41,2.14,14.68,0.60
1798.59500,-55.41,2.14,14.68,0.60
1798.61500,-55.41,2.14,14.68,0.60
1798.63500,-55.41,2.14,14.68,0.60
1798.65500,-55.41,2.14,14.68,0.60
1798.67500,-55.41,2.14,14.68,0.60
1798.69500,-55.41,2.14,14.68,0.60
1798.71500,-55.40,2.14,14.68,0.60
1798.73500,-55.40,2.14,14.68,0.60
1798.75500,-55.40,2.14,14.68,0.60
1798.77500,-55.40,2.14,14.68,0.60
1798.79500,-55.40,2.14,14.68,0.60
1798.81500,-55.40,2.14,14.68,0.60
1798.83500,-55.40,2.14,14.68,0.60
1798.85500,-55.40,2.14,14.68,0.60
1798.87500,-55.39,2.14,14.68,0.60
1798.89500,-55.39,2.14,14.68,0.60
1798.91500,-55.39,2.14,14.68,0.60
1798.93500,-55.39,2.14,14.68,0.60
1798.95500,-55.39,2.14,14.68,0.60
1798.97500,-55.39,2.14,14.68,0.60
1798.99500,-55.39,2.14,14.68,0.60
1799.01500,-55.39,2.14,14.68,0.60
1799.03500,-55.39,2.14,14.68,0.60
1799.05500,-55.38,2.14,14.68,0.60
1799.07500,-55.38,2.14,14.68,0.60
1799.09500,-55.38,2.14,14.68,0.60
1799.11500,-55.38,2.14,14.68,0.60
1799.13500,-55.38,2.14,14.68,0.60
1799.15500,-55.38,2.14,14.68,0.60
1799.17500,-55.38,2.14,14.68,0.60
1799.19500,-55.38,2.14,14.68,0.60
1799.21500,-55.38,2.14,14.68,0.60
1799.23500,-55.37,2.14,14.68,0.60
1799.25500,-55.37,2.14,14.68,0.60
1799.27500,-55.37,2.14,14.68,0.60
1799.29500,-55.37,2.14,14.68,0.60
1799.31500,-55.37,2.14,14.68,0.60
1799.33500,-55.37,2.14,14.68,0.60
1799.35500,-55.37,2.14,14.68,0.60
1799.37500,-55.37,2.14,14.68,0.60
1799.39500,-55.36,2.14,14.68,0.60
1799.41500,-55.36,2.14,14.68,0.60
1799.43500,-55.36,2.14,14.68,0.60
1799.45500,-55.36,2.14,14.68,0.60
1799.47500,-55.36,2.14,14.68,0.60
1799.49500,-55.36,2.14,14.68,0.60
1799.51500,-55.36,2.14,14.68,0.60
1799.53500,-55.36,2.14,14.68,0.60
1799.55500,-55.36,2.14,14.68,0.60
1799.57500,-55.35,2.14,14.68,0.60
1799.59500,-55.35,2.14,14.68,0.60
1799.61500,-55.35,2.14,14.67,0.60
1799.63500,-55.35,2.14,14.67,0.60
1799.65500,-55.35,2.14,14.67,0.60
1799.67500,-55.35,2.14,14.67,0.60
1799.69500,-55.35,2.14,14.67,0.60
1799.71500,-55.35,2.14,14.67,0.60
1799.73500,-55.35,2.14,14.67,0.60
1799.75500,-55.34,2.14,14.67,0.60
1799.77500,-55.34,2.14,14.67,0.60
1799.79500,-55.34,2.14,14.67,0.60
1799.81500,-55.34,2.14,14.67,0.60
1799.83500,-55.34,2.14,14.67,0.60
1799.85500,-55.34,2.14,14.67,0.60
1799.87500,-55.34,2.14,14.67,0.60
1799.89500,-55.34,2.14,14.67,0.60
1799.91500,-55.34,2.14,14.67,0.60
1799.93500,-55.33,2.14,14.67,0.60
1799.95500,-55.33,2.14,14.67,0.60
1799.97500,-55.33,2.14,14.67,0.60
1799.99500,-55.33,2.14,14.67,0.60
1800.01500,-55.33,2.14,14.67,0.60
1800.03500,-55.33,2.14,14.67,0.60
1800.05500,-55.33,2.14,14.67,0.60
1800.07500,-55.33,2.14,14.67,0.60
1800.09500,-55.32,2.14,14.67,0.60
1800.11500,-55.32,2.14,14.67,0.60
1800.13500,-55.32,2.14,14.67,0.60
1800.15500,-55.32,2.14,14.67,0.60
1800.17500,-55.32,2.14,14.67,0.60
1800.19500,-55.32,2.14,14.67,0.60
1800.21500,-55.32,2.14,14.67,0.60
1800.23500,-55.32,2.14,14.67,0.60
1800.25500,-55.32,2.14,14.67,0.60
1800.27500,-55.31,2.14,14.67,0.60
1800.29500,-55.31,2.14,14.67,0.60
1800.31500,-55.31,2.14,14.67,0.60
1800.33500,-55.31,2.14,14.67,0.60
1800.35500,-55.31,2.14,14.67,0.60
1800.37500,-55.31,2.14,14.67,0.60
1800.39500,-55.31,2.14,14.67,0.60
1800.41500,-55.31,2.14,14.67,0.60
1800.43500,-55.31,2.14,14.67,0.60
1800.45500,-55.30,2.14,14.67,0.60
1800.47500,-55.30,2.14,14.67,0.60
1800.49500,-55.30,2.14,14.67,0.60
1800.51500,-55.30,2.14,14.67,0.60
1800.53500,-55.30,2.14,14.67,0.60
1800.55500,-55.30,2.14,14.67,0.60
1800.57500,-55.30,2.14,14.67,0.60
1800.59500,-55.30,2.14,14.67,0.60
1800.61500,-55.30,2.14,14.67,0.60
1800.63500,-55.29,2.14,14.67,0.60
1800.65500,-55.29,2.14,14.67,0.60
1800.67500,-55.29,2.14,14.67,0.60
1800.69500,-55.29,2.14,14.67,0.60
1800.71500,-55.29,2.14,14.67,0.60
1800.73500,-55.29,2.14,14.67,0.60
1800.75500,-55.29,2.14,14.67,0.60
1800.77500,-55.29,2.14,14.67,0.60
1800.79500,-55.28,2.14,14.67,0.60
1800.81500,-55.28,2.14,14.67,0.60
1800.83500,-55.28,2.14,14.67,0.60
1800.85500,-55.28,2.14,14.67,0.60
1800.87500,-55.28,2.14,14.67,0.60
1800.89500,-55.28,2.14,14.67,0.60
1800.91500,-55.28,2.14,14.67,0.60
1800.93500,-55.28,2.14,14.67,0.60
1800.95500,-55.28,2.14,14.67,0.60
1800.97500,-55.27,2.14,14.67,0.60
1800.99500,-55.27,2.14,14.67,0.60
1801.01500,-55.27,2.14,14.67,0.60
1801.03500,-55.27,2.14,14.67,0.60
1801.05500,-55.27,2.14,14.66,0.60
1801.07500,-55.27,2.14,14.66,0.60
1801.09500,-55.27,2.14,14.66,0.60
1801.11500,-55.27,2.14,14.66,0.60
1801.13500,-55.27,2.14,14.66,0.60
1801.15500,-55.26,2.14,14.66,0.60
1801.17500,-55.26,2.14,14.66,0.60
1801.19500,-55.26,2.14,14.66,0.60
1801.21500,-55.26,2.14,14.66,0.60
1801.23500,-55.26,2.14,14.66,0.60
1801.25500,-55.26,2.14,14.66,0.60
1801.27500,-55.26,2.14,14.66,0.60
1801.29500,-55.26,2.14,14.66,0.60
1801.31500,-55.26,2.14,14.66,0.60
1801.33500,-55.25,2.14,14.66,0.60
1801.35500,-55.25,2.14,14.66,0.60
1801.37500,-55.25,2.14,14.66,0.60
1801.39500,-55.25,2.14,14.66,0.60
1801.41500,-55.25,2.14,14.66,0.60
1801.43500,-55.25,2.14,14.66,0.60
