Li1,2p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1508.38200,152.87,0.57,0.00,0.00
1508.40200,152.87,0.57,0.00,0.00
1508.42200,152.87,0.57,0.00,0.00
1508.44200,152.87,0.57,0.00,0.00
1508.46200,152.87,0.57,0.00,0.00
1508.48200,152.87,0.57,0.00,0.00
1508.50200,152.86,0.57,0.00,0.00
1508.52200,152.86,0.57,0.00,0.00
1508.54200,152.86,0.57,0.00,0.00
1508.56200,152.86,0.57,0.00,0.00
1508.58200,152.86,0.57,0.00,0.00
1508.60200,152.86,0.57,0.00,0.00
1508.62200,152.86,0.57,0.00,0.00
1508.64200,152.86,0.57,0.00,0.00
1508.66200,152.86,0.57,0.00,0.00
1508.68200,152.86,0.57,0.00,0.00
1508.70200,152.86,0.57,0.00,0.00
1508.72200,152.85,0.57,0.00,0.00
1508.74200,152.85,0.57,0.00,0.00
1508.76200,152.85,0.57,0.00,0.00
1508.78200,152.85,0.57,0.00,0.00
1508.80200,152.85,0.57,0.00,0.00
1508.82200,152.85,0.57,0.00,0.00
1508.84200,152.85,0.57,0.00,0.00
1508.86200,152.85,0.57,0.00,0.00
1508.88200,152.85,0.57,0.00,0.00
1508.90200,152.85,0.57,0.00,0.00
1508.92200,152.85,0.57,0.00,0.00
1508.94200,152.85,0.57,0.00,0.00
1508.96200,152.84,0.57,0.00,0.00
1508.98200,152.84,0.57,0.00,0.00
1509.00200,152.84,0.57,0.00,0.00
1509.02200,152.84,0.57,0.00,0.00
1509.04200,152.84,0.57,0.00,0.00
1509.06200,152.84,0.57,0.00,0.00
1509.08200,152.84,0.57,0.00,0.00
1509.10200,152.84,0.57,0.00,0.00
1509.12200,152.84,0.57,0.00,0.00
1509.14200,152.84,0.57,0.00,0.00
1509.16200,152.84,0.57,0.00,0.00
1509.18200,152.83,0.57,0.00,0.00
1509.20200,152.83,0.57,0.00,0.00
1509.22200,152.83,0.57,0.00,0.00
1509.24200,152.83,0.57,0.00,0.00
1509.26200,152.83,0.57,0.00,0.00
1509.28200,152.83,0.57,0.00,0.00
1509.30200,152.83,0.57,0.00,0.00
1509.32200,152.83,0.57,0.00,0.00
1509.34200,152.83,0.57,0.00,0.00
1509.36200,152.83,0.57,0.00,0.00
1509.38200,152.83,0.57,0.00,0.00
1509.40200,152.83,0.57,0.00,0.00
1509.42200,152.82,0.57,0.00,0.00
1509.44200,152.82,0.57,0.00,0.00
1509.46200,152.82,0.57,0.00,0.00
1509.48200,152.82,0.57,0.00,0.00
1509.50200,152.82,0.57,0.00,0.00
1509.52200,152.82,0.57,0.00,0.00
1509.54200,152.82,0.57,0.00,0.00
1509.56200,152.82,0.57,0.00,0.00
1509.58200,152.82,0.57,0.00,0.00
1509.60200,152.82,0.57,0.00,0.00
1509.62200,152.82,0.57,0.00,0.00
1509.64200,152.81,0.57,0.00,0.00
1509.66200,152.81,0.57,0.00,0.00
1509.68200,152.81,0.57,0.00,0.00
1509.70200,152.81,0.57,0.00,0.00
1509.72200,152.81,0.57,0.00,0.00
1509.74200,152.81,0.57,0.00,0.00
1509.76200,152.81,0.57,0.00,0.00
1509.78200,152.81,0.57,0.00,0.00
1509.80200,152.81,0.57,0.00,0.00
1509.82200,152.81,0.57,0.00,0.00
1509.84200,152.81,0.57,0.00,0.00
1509.86200,152.80,0.57,0.00,0.00
1509.88200,152.80,0.57,0.00,0.00
1509.90200,152.80,0.57,0.00,0.00
1509.92200,152.80,0.57,0.00,0.00
1509.94200,152.80,0.57,0.00,0.00
1509.96200,152.80,0.57,0.00,0.00
1509.98200,152.80,0.57,0.00,0.00
1510.00200,152.80,0.57,0.00,0.00
1510.02200,152.80,0.57,0.00,0.00
1510.04200,152.80,0.57,0.00,0.00
1510.06200,152.80,0.57,0.00,0.00
1510.08200,152.80,0.57,0.00,0.00
1510.10200,152.79,0.57,0.00,0.00
1510.12200,152.79,0.57,0.00,0.00
1510.14200,152.79,0.57,0.00,0.00
1510.16200,152.79,0.57,0.00,0.00
1510.18200,152.79,0.57,0.00,0.00
1510.20200,152.79,0.57,0.00,0.00
1510.22200,152.79,0.57,0.00,0.00
1510.24200,152.79,0.57,0.00,0.00
1510.26200,152.79,0.57,0.00,0.00
1510.28200,152.79,0.57,0.00,0.00
1510.30200,152.79,0.57,0.00,0.00
1510.32200,152.78,0.57,0.00,0.00
1510.34200,152.78,0.57,0.00,0.00
1510.36200,152.78,0.57,0.00,0.00
1510.38200,152.78,0.57,0.00,0.00
1510.40200,152.78,0.57,0.00,0.00
1510.42200,152.78,0.57,0.00,0.00
1510.44200,152.78,0.57,0.00,0.00
1510.46200,152.78,0.57,0.00,0.00
1510.48200,152.78,0.57,0.00,0.00
1510.50200,152.78,0.57,0.00,0.00
1510.52200,152.78,0.57,0.00,0.00
1510.54200,152.78,0.57,0.00,0.00
1510.56200,152.77,0.57,0.00,0.00
1510.58200,152.77,0.57,0.00,0.00
1510.60200,152.77,0.57,0.00,0.00
1510.62200,152.77,0.57,0.00,0.00
1510.64200,152.77,0.57,0.00,0.00
1510.66200,152.77,0.57,0.00,0.00
1510.68200,152.77,0.57,0.00,0.00
1510.70200,152.77,0.57,0.00,0.00
1510.72200,152.77,0.57,0.00,0.00
1510.74200,152.77,0.57,0.00,0.00
1510.76200,152.77,0.57,0.00,0.00
1510.78200,152.76,0.57,0.00,0.00
1510.80200,152.76,0.57,0.00,0.00
1510.82200,152.76,0.57,0.00,0.00
1510.84200,152.76,0.57,0.00,0.00
1510.86200,152.76,0.57,0.00,0.00
1510.88200,152.76,0.57,0.00,0.00
1510.90200,152.76,0.57,0.00,0.00
1510.92200,152.76,0.57,0.00,0.00
1510.94200,152.76,0.57,0.00,0.00
1510.96200,152.76,0.57,0.00,0.00
1510.98200,152.76,0.57,0.00,0.00
1511.00200,152.75,0.57,0.00,0.00
1511.02200,152.75,0.57,0.00,0.00
1511.04200,152.75,0.57,0.00,0.00
1511.06200,152.75,0.57,0.00,0.00
1511.08200,152.75,0.57,0.00,0.00
1511.10200,152.75,0.57,0.00,0.00
1511.12200,152.75,0.57,0.00,0.00
1511.14200,152.75,0.57,0.00,0.00
1511.16200,152.75,0.57,0.00,0.00
1511.18200,152.75,0.57,0.00,0.00
1511.20200,152.75,0.57,0.00,0.00
1511.22200,152.75,0.57,0.00,0.00
1511.24200,152.74,0.57,0.00,0.00
1511.26200,152.74,0.57,0.00,0.00
1511.28200,152.74,0.57,0.00,0.00
1511.30200,152.74,0.57,0.00,0.00
1511.32200,152.74,0.57,0.00,0.00
1511.34200,152.74,0.57,0.00,0.00
1511.36200,152.74,0.57,0.00,0.00
1511.38200,152.74,0.57,0.00,0.00
1511.40200,152.74,0.57,0.00,0.00
1511.42200,152.74,0.57,0.00,0.00
1511.44200,152.74,0.57,0.00,0.00
1511.46200,152.73,0.57,0.00,0.00
1511.48200,152.73,0.57,0.00,0.00
1511.50200,152.73,0.57,0.00,0.00
1511.52200,152.73,0.57,0.00,0.00
1511.54200,152.73,0.57,0.00,0.00
1511.56200,152.73,0.57,0.00,0.00
1511.58200,152.73,0.57,0.00,0.00
1511.60200,152.73,0.57,0.00,0.00
1511.62200,152.73,0.57,0.00,0.00
1511.64200,152.73,0.57,0.00,0.00
1511.66200,152.73,0.57,0.00,0.00
1511.68200,152.73,0.57,0.00,0.00
1511.70200,152.72,0.57,0.00,0.00
1511.72200,152.72,0.57,0.00,0.00
1511.74200,152.72,0.57,0.00,0.00
1511.76200,152.72,0.57,0.00,0.00
1511.78200,152.72,0.57,0.00,0.00
1511.80200,152.72,0.57,0.00,0.00
1511.82200,152.72,0.57,0.00,0.00
1511.84200,152.72,0.57,0.00,0.00
1511.86200,152.72,0.57,0.00,0.00
1511.88200,152.72,0.57,0.00,0.00
1511.90200,152.72,0.57,0.00,0.00
1511.92200,152.71,0.57,0.00,0.00
1511.94200,152.71,0.57,0.00,0.00
1511.96200,152.71,0.57,0.00,0.00
1511.98200,152.71,0.57,0.00,0.00
1512.00200,152.71,0.57,0.00,0.00
1512.02200,152.71,0.57,0.00,0.00
1512.04200,152.71,0.57,0.00,0.00
1512.06200,152.71,0.57,0.00,0.00
1512.08200,152.71,0.57,0.00,0.00
1512.10200,152.71,0.57,0.00,0.00
1512.12200,152.71,0.57,0.00,0.00
1512.14200,152.71,0.57,0.00,0.00
1512.16200,152.70,0.57,0.00,0.00
1512.18200,152.70,0.57,0.00,0.00
1512.20200,152.70,0.57,0.00,0.00
1512.22200,152.70,0.57,0.00,0.00
1512.24200,152.70,0.57,0.00,0.00
1512.26200,152.70,0.57,0.00,0.00
1512.28200,152.70,0.57,0.00,0.00
1512.30200,152.70,0.57,0.00,0.00
1512.32200,152.70,0.57,0.00,0.00
1512.34200,152.70,0.57,0.00,0.00
1512.36200,152.70,0.57,0.00,0.00
1512.38200,152.69,0.57,0.00,0.00
1512.40200,152.69,0.57,0.00,0.00
1512.42200,152.69,0.57,0.00,0.00
1512.44200,152.69,0.57,0.00,0.00
1512.46200,152.69,0.57,0.00,0.00
1512.48200,152.69,0.57,0.00,0.00
1512.50200,152.69,0.57,0.00,0.00
1512.52200,152.69,0.57,0.00,0.00
1512.54200,152.69,0.57,0.00,0.00
1512.56200,152.69,0.57,0.00,0.00
1512.58200,152.69,0.57,0.00,0.00
1512.60200,152.69,0.57,0.00,0.00
1512.62200,152.68,0.57,0.00,0.00
1512.64200,152.68,0.57,0.00,0.00
1512.66200,152.68,0.57,0.00,0.00
1512.68200,152.68,0.57,0.00,0.00
1512.70200,152.68,0.57,0.00,0.00
1512.72200,152.68,0.57,0.00,0.00
1512.74200,152.68,0.57,0.00,0.00
1512.76200,152.68,0.57,0.00,0.00
1512.78200,152.68,0.57,0.00,0.00
1512.80200,152.68,0.57,0.00,0.00
1512.82200,152.68,0.57,0.00,0.00
1512.84200,152.67,0.57,0.00,0.00
1512.86200,152.67,0.57,0.00,0.00
1512.88200,152.67,0.57,0.00,0.00
1512.90200,152.67,0.57,0.00,0.00
1512.92200,152.67,0.57,0.00,0.00
1512.94200,152.67,0.57,0.00,0.00
1512.96200,152.67,0.57,0.00,0.00
1512.98200,152.67,0.57,0.00,0.00
1513.00200,152.67,0.57,0.00,0.00
1513.02200,152.67,0.57,0.00,0.00
1513.04200,152.67,0.57,0.00,0.00
1513.06200,152.67,0.57,0.00,0.00
1513.08200,152.66,0.57,0.00,0.00
1513.10200,152.66,0.57,0.00,0.00
1513.12200,152.66,0.57,0.00,0.00
1513.14200,152.66,0.57,0.00,0.00
1513.16200,152.66,0.57,0.00,0.00
1513.18200,152.66,0.57,0.00,0.00
1513.20200,152.66,0.57,0.00,0.00
1513.22200,152.66,0.57,0.00,0.00
1513.24200,152.66,0.57,0.00,0.00
1513.26200,152.66,0.57,0.00,0.00
1513.28200,152.66,0.57,0.00,0.00
1513.30200,152.65,0.57,0.00,0.00
1513.32200,152.65,0.57,0.00,0.00
1513.34200,152.65,0.57,0.00,0.00
1513.36200,152.65,0.57,0.00,0.00
1513.38200,152.65,0.57,0.00,0.00
1513.40200,152.65,0.57,0.00,0.00
1513.42200,152.65,0.57,0.00,0.00
1513.44200,152.65,0.57,0.00,0.00
1513.46200,152.65,0.57,0.00,0.00
1513.48200,152.65,0.57,0.00,0.00
1513.50200,152.65,0.57,0.00,0.00
1513.52200,152.65,0.57,0.00,0.00
1513.54200,152.64,0.57,0.00,0.00
1513.56200,152.64,0.57,0.00,0.00
1513.58200,152.64,0.57,0.00,0.00
1513.60200,152.64,0.57,0.00,0.00
1513.62200,152.64,0.57,0.00,0.00
1513.64200,152.64,0.57,0.00,0.00
1513.66200,152.64,0.57,0.00,0.00
1513.68200,152.64,0.57,0.00,0.00
1513.70200,152.64,0.57,0.00,0.00
1513.72200,152.64,0.57,0.00,0.00
1513.74200,152.64,0.57,0.00,0.00
1513.76200,152.63,0.57,0.00,0.00
1513.78200,152.63,0.57,0.00,0.00
1513.80200,152.63,0.57,0.00,0.00
1513.82200,152.63,0.57,0.00,0.00
1513.84200,152.63,0.57,0.00,0.00
1513.86200,152.63,0.57,0.00,0.00
1513.88200,152.63,0.57,0.00,0.00
1513.90200,152.63,0.57,0.00,0.00
1513.92200,152.63,0.57,0.00,0.00
1513.94200,152.63,0.57,0.00,0.00
1513.96200,152.63,0.57,0.00,0.00
1513.98200,152.63,0.57,0.00,0.00
1514.00200,152.62,0.57,0.00,0.00
1514.02200,152.62,0.57,0.00,0.00
1514.04200,152.62,0.57,0.00,0.00
1514.06200,152.62,0.57,0.00,0.00
1514.08200,152.62,0.57,0.00,0.00
1514.10200,152.62,0.57,0.00,0.00
1514.12200,152.62,0.57,0.00,0.00
1514.14200,152.62,0.57,0.00,0.00
1514.16200,152.62,0.57,0.00,0.00
1514.18200,152.62,0.57,0.00,0.00
1514.20200,152.62,0.57,0.00,0.00
1514.22200,152.61,0.57,0.00,0.00
1514.24200,152.61,0.57,0.00,0.00
1514.26200,152.61,0.57,0.00,0.00
1514.28200,152.61,0.57,0.00,0.00
1514.30200,152.61,0.57,0.00,0.00
1514.32200,152.61,0.57,0.00,0.00
1514.34200,152.61,0.57,0.00,0.00
1514.36200,152.61,0.57,0.00,0.00
1514.38200,152.61,0.57,0.00,0.00
1514.40200,152.61,0.57,0.00,0.00
1514.42200,152.61,0.57,0.00,0.00
1514.44200,152.61,0.57,0.00,0.00
1514.46200,152.60,0.57,0.00,0.00
1514.48200,152.60,0.57,0.00,0.00
1514.50200,152.60,0.57,0.00,0.00
1514.52200,152.60,0.57,0.00,0.00
1514.54200,152.60,0.57,0.00,0.00
1514.56200,152.60,0.57,0.00,0.00
1514.58200,152.60,0.57,0.00,0.00
1514.60200,152.60,0.57,0.00,0.00
1514.62200,152.60,0.57,0.00,0.00
1514.64200,152.60,0.57,0.00,0.00
1514.66200,152.60,0.57,0.00,0.00
1514.68200,152.59,0.57,0.00,0.00
1514.70200,152.59,0.57,0.00,0.00
1514.72200,152.59,0.57,0.00,0.00
1514.74200,152.59,0.57,0.00,0.00
1514.76200,152.59,0.57,0.00,0.00
1514.78200,152.59,0.57,0.00,0.00
1514.80200,152.59,0.57,0.00,0.00
1514.82200,152.59,0.57,0.00,0.00
1514.84200,152.59,0.57,0.00,0.00
1514.86200,152.59,0.57,0.00,0.00
1514.88200,152.59,0.57,0.00,0.00
1514.90200,152.59,0.57,0.00,0.00
1514.92200,152.58,0.57,0.00,0.00
1514.94200,152.58,0.57,0.00,0.00
1514.96200,152.58,0.57,0.00,0.00
1514.98200,152.58,0.57,0.00,0.00
1515.00200,152.58,0.57,0.00,0.00
1515.02200,152.58,0.57,0.00,0.00
1515.04200,152.58,0.57,0.00,0.00
1515.06200,152.58,0.57,0.00,0.00
1515.08200,152.58,0.57,0.00,0.00
1515.10200,152.58,0.57,0.00,0.00
1515.12200,152.58,0.57,0.00,0.00
1515.14200,152.57,0.57,0.00,0.00
1515.16200,152.57,0.57,0.00,0.00
1515.18200,152.57,0.57,0.00,0.00
1515.20200,152.57,0.57,0.00,0.00
1515.22200,152.57,0.57,0.00,0.00
1515.24200,152.57,0.57,0.00,0.00
1515.26200,152.57,0.57,0.00,0.00
1515.28200,152.57,0.57,0.00,0.00
1515.30200,152.57,0.57,0.00,0.00
1515.32200,152.57,0.57,0.00,0.00
1515.34200,152.57,0.57,0.00,0.00
1515.36200,152.57,0.57,0.00,0.00
1515.38200,152.56,0.57,0.00,0.00
1515.40200,152.56,0.57,0.00,0.00
1515.42200,152.56,0.57,0.00,0.00
1515.44200,152.56,0.57,0.00,0.00
1515.46200,152.56,0.57,0.00,0.00
1515.48200,152.56,0.57,0.00,0.00
1515.50200,152.56,0.57,0.00,0.00
1515.52200,152.56,0.57,0.00,0.00
1515.54200,152.56,0.57,0.00,0.00
1515.56200,152.56,0.57,0.00,0.00
1515.58200,152.56,0.57,0.00,0.00
1515.60200,152.56,0.57,0.00,0.00
1515.62200,152.55,0.57,0.00,0.00
1515.64200,152.55,0.57,0.00,0.00
1515.66200,152.55,0.57,0.00,0.00
1515.68200,152.55,0.57,0.00,0.00
1515.70200,152.55,0.57,0.00,0.00
1515.72200,152.55,0.57,0.00,0.00
1515.74200,152.55,0.57,0.00,0.00
1515.76200,152.55,0.57,0.00,0.00
1515.78200,152.55,0.57,0.00,0.00
1515.80200,152.55,0.57,0.00,0.00
1515.82200,152.55,0.57,0.00,0.00
1515.84200,152.54,0.57,0.00,0.00
1515.86200,152.54,0.57,0.00,0.00
1515.88200,152.54,0.57,0.00,0.00
1515.90200,152.54,0.57,0.00,0.00
1515.92200,152.54,0.57,0.00,0.00
1515.94200,152.54,0.57,0.00,0.00
1515.96200,152.54,0.57,0.00,0.00
1515.98200,152.54,0.57,0.00,0.00
1516.00200,152.54,0.57,0.00,0.00
1516.02200,152.54,0.57,0.00,0.00
1516.04200,152.54,0.57,0.00,0.00
1516.06200,152.54,0.57,0.00,0.00
1516.08200,152.53,0.57,0.00,0.00
1516.10200,152.53,0.57,0.00,0.00
1516.12200,152.53,0.57,0.00,0.00
1516.14200,152.53,0.57,0.00,0.00
1516.16200,152.53,0.57,0.00,0.00
1516.18200,152.53,0.57,0.00,0.00
1516.20200,152.53,0.57,0.00,0.00
1516.22200,152.53,0.57,0.00,0.00
1516.24200,152.53,0.57,0.00,0.00
1516.26200,152.53,0.57,0.00,0.00
1516.28200,152.53,0.57,0.00,0.00
1516.30200,152.52,0.57,0.00,0.00
1516.32200,152.52,0.57,0.00,0.00
1516.34200,152.52,0.57,0.00,0.00
1516.36200,152.52,0.57,0.00,0.00
1516.38200,152.52,0.57,0.00,0.00
1516.40200,152.52,0.57,0.00,0.00
1516.42200,152.52,0.57,0.00,0.00
1516.44200,152.52,0.57,0.00,0.00
1516.46200,152.52,0.57,0.00,0.00
1516.48200,152.52,0.57,0.00,0.00
1516.50200,152.52,0.57,0.00,0.00
1516.52200,152.52,0.57,0.00,0.00
1516.54200,152.51,0.57,0.00,0.00
1516.56200,152.51,0.57,0.00,0.00
1516.58200,152.51,0.57,0.00,0.00
1516.60200,152.51,0.57,0.00,0.00
1516.62200,152.51,0.57,0.00,0.00
1516.64200,152.51,0.57,0.00,0.00
1516.66200,152.51,0.57,0.00,0.00
1516.68200,152.51,0.57,0.00,0.00
1516.70200,152.51,0.57,0.00,0.00
1516.72200,152.51,0.57,0.00,0.00
1516.74200,152.51,0.57,0.00,0.00
1516.76200,152.51,0.57,0.00,0.00
1516.78200,152.50,0.57,0.00,0.00
1516.80200,152.50,0.57,0.00,0.00
1516.82200,152.50,0.57,0.00,0.00
1516.84200,152.50,0.57,0.00,0.00
1516.86200,152.50,0.57,0.00,0.00
1516.88200,152.50,0.57,0.00,0.00
1516.90200,152.50,0.57,0.00,0.00
1516.92200,152.50,0.57,0.00,0.00
1516.94200,152.50,0.57,0.00,0.00
1516.96200,152.50,0.57,0.00,0.00
1516.98200,152.50,0.57,0.00,0.00
1517.00200,152.49,0.57,0.00,0.00
1517.02200,152.49,0.57,0.00,0.00
1517.04200,152.49,0.57,0.00,0.00
1517.06200,152.49,0.57,0.00,0.00
1517.08200,152.49,0.57,0.00,0.00
1517.10200,152.49,0.57,0.00,0.00
1517.12200,152.49,0.57,0.00,0.00
1517.14200,152.49,0.57,0.00,0.00
1517.16200,152.49,0.57,0.00,0.00
1517.18200,152.49,0.57,0.00,0.00
1517.20200,152.49,0.57,0.00,0.00
1517.22200,152.49,0.57,0.00,0.00
1517.24200,152.48,0.57,0.00,0.00
1517.26200,152.48,0.57,0.00,0.00
1517.28200,152.48,0.57,0.00,0.00
1517.30200,152.48,0.57,0.00,0.00
1517.32200,152.48,0.57,0.00,0.00
1517.34200,152.48,0.57,0.00,0.00
1517.36200,152.48,0.57,0.00,0.00
1517.38200,152.48,0.57,0.00,0.00
1517.40200,152.48,0.57,0.00,0.00
1517.42200,152.48,0.57,0.00,0.00
1517.44200,152.48,0.57,0.00,0.00
1517.46200,152.48,0.57,0.00,0.00
1517.48200,152.47,0.57,0.00,0.00
1517.50200,152.47,0.57,0.00,0.00
1517.52200,152.47,0.57,0.00,0.00
1517.54200,152.47,0.57,0.00,0.00
1517.56200,152.47,0.57,0.00,0.00
1517.58200,152.47,0.57,0.00,0.00
1517.60200,152.47,0.57,0.00,0.00
1517.62200,152.47,0.57,0.00,0.00
1517.64200,152.47,0.57,0.00,0.00
1517.66200,152.47,0.57,0.00,0.00
1517.68200,152.47,0.57,0.00,0.00
1517.70200,152.46,0.57,0.00,0.00
1517.72200,152.46,0.57,0.00,0.00
1517.74200,152.46,0.57,0.00,0.00
1517.76200,152.46,0.57,0.00,0.00
1517.78200,152.46,0.57,0.00,0.00
1517.80200,152.46,0.57,0.00,0.00
1517.82200,152.46,0.57,0.00,0.00
1517.84200,152.46,0.57,0.00,0.00
1517.86200,152.46,0.57,0.00,0.00
1517.88200,152.46,0.57,0.00,0.00
1517.90200,152.46,0.57,0.00,0.00
1517.92200,152.46,0.57,0.00,0.00
1517.94200,152.45,0.57,0.00,0.00
1517.96200,152.45,0.57,0.00,0.00
1517.98200,152.45,0.57,0.00,0.00
1518.00200,152.45,0.57,0.00,0.00
1518.02200,152.45,0.57,0.00,0.00
1518.04200,152.45,0.57,0.00,0.00
1518.06200,152.45,0.57,0.00,0.00
1518.08200,152.45,0.57,0.00,0.00
1518.10200,152.45,0.57,0.00,0.00
1518.12200,152.45,0.57,0.00,0.00
1518.14200,152.45,0.57,0.00,0.00
1518.16200,152.44,0.57,0.00,0.00
1518.18200,152.44,0.57,0.00,0.00
1518.20200,152.44,0.57,0.00,0.00
1518.22200,152.44,0.57,0.00,0.00
1518.24200,152.44,0.57,0.00,0.00
1518.26200,152.44,0.57,0.00,0.00
1518.28200,152.44,0.57,0.00,0.00
1518.30200,152.44,0.57,0.00,0.00
1518.32200,152.44,0.57,0.00,0.00
1518.34200,152.44,0.57,0.00,0.00
1518.36200,152.44,0.57,0.00,0.00
1518.38200,152.44,0.57,0.00,0.00
1518.40200,152.43,0.57,0.00,0.00
1518.42200,152.43,0.57,0.00,0.00
1518.44200,152.43,0.57,0.00,0.00
1518.46200,152.43,0.57,0.00,0.00
1518.48200,152.43,0.57,0.00,0.00
1518.50200,152.43,0.57,0.00,0.00
1518.52200,152.43,0.57,0.00,0.00
1518.54200,152.43,0.57,0.00,0.00
1518.56200,152.43,0.57,0.00,0.00
1518.58200,152.43,0.57,0.00,0.00
1518.60200,152.43,0.57,0.00,0.00
1518.62200,152.43,0.57,0.00,0.00
1518.64200,152.42,0.57,0.00,0.00
1518.66200,152.42,0.57,0.00,0.00
1518.68200,152.42,0.57,0.00,0.00
1518.70200,152.42,0.57,0.00,0.00
1518.72200,152.42,0.57,0.00,0.00
1518.74200,152.42,0.57,0.00,0.00
1518.76200,152.42,0.57,0.00,0.00
1518.78200,152.42,0.57,0.00,0.00
1518.80200,152.42,0.57,0.00,0.00
1518.82200,152.42,0.57,0.00,0.00
1518.84200,152.42,0.57,0.00,0.00
1518.86200,152.42,0.57,0.00,0.00
1518.88200,152.41,0.57,0.00,0.00
1518.90200,152.41,0.57,0.00,0.00
1518.92200,152.41,0.57,0.00,0.00
1518.94200,152.41,0.57,0.00,0.00
1518.96200,152.41,0.57,0.00,0.00
1518.98200,152.41,0.57,0.00,0.00
1519.00200,152.41,0.57,0.00,0.00
1519.02200,152.41,0.57,0.00,0.00
1519.04200,152.41,0.57,0.00,0.00
1519.06200,152.41,0.57,0.00,0.00
1519.08200,152.41,0.57,0.00,0.00
1519.10200,152.40,0.57,0.00,0.00
1519.12200,152.40,0.57,0.00,0.00
1519.14200,152.40,0.57,0.00,0.00
1519.16200,152.40,0.57,0.00,0.00
1519.18200,152.40,0.57,0.00,0.00
1519.20200,152.40,0.57,0.00,0.00
1519.22200,152.40,0.57,0.00,0.00
1519.24200,152.40,0.57,0.00,0.00
1519.26200,152.40,0.57,0.00,0.00
1519.28200,152.40,0.57,0.00,0.00
1519.30200,152.40,0.57,0.00,0.00
1519.32200,152.40,0.57,0.00,0.00
1519.34200,152.39,0.57,0.00,0.00
1519.36200,152.39,0.57,0.00,0.00
1519.38200,152.39,0.57,0.00,0.00
1519.40200,152.39,0.57,0.00,0.00
1519.42200,152.39,0.57,0.00,0.00
1519.44200,152.39,0.57,0.00,0.00
1519.46200,152.39,0.57,0.00,0.00
1519.48200,152.39,0.57,0.00,0.00
1519.50200,152.39,0.57,0.00,0.00
1519.52200,152.39,0.57,0.00,0.00
1519.54200,152.39,0.57,0.00,0.00
1519.56200,152.39,0.57,0.00,0.00
1519.58200,152.38,0.57,0.00,0.00
1519.60200,152.38,0.57,0.00,0.00
1519.62200,152.38,0.57,0.00,0.00
1519.64200,152.38,0.57,0.00,0.00
1519.66200,152.38,0.57,0.00,0.00
1519.68200,152.38,0.57,0.00,0.00
1519.70200,152.38,0.57,0.00,0.00
1519.72200,152.38,0.57,0.00,0.00
1519.74200,152.38,0.57,0.00,0.00
1519.76200,152.38,0.57,0.00,0.00
1519.78200,152.38,0.57,0.00,0.00
1519.80200,152.37,0.57,0.00,0.00
1519.82200,152.37,0.57,0.00,0.00
1519.84200,152.37,0.57,0.00,0.00
1519.86200,152.37,0.57,0.00,0.00
1519.88200,152.37,0.57,0.00,0.00
1519.90200,152.37,0.57,0.00,0.00
1519.92200,152.37,0.57,0.00,0.00
1519.94200,152.37,0.57,0.00,0.00
1519.96200,152.37,0.57,0.00,0.00
1519.98200,152.37,0.57,0.00,0.00
1520.00200,152.37,0.57,0.00,0.00
1520.02200,152.37,0.57,0.00,0.00
1520.04200,152.36,0.57,0.00,0.00
1520.06200,152.36,0.57,0.00,0.00
1520.08200,152.36,0.57,0.00,0.00
1520.10200,152.36,0.57,0.00,0.00
1520.12200,152.36,0.57,0.00,0.00
1520.14200,152.36,0.57,0.00,0.00
1520.16200,152.36,0.57,0.00,0.00
1520.18200,152.36,0.57,0.00,0.00
1520.20200,152.36,0.57,0.00,0.00
1520.22200,152.36,0.57,0.00,0.00
1520.24200,152.36,0.57,0.00,0.00
1520.26200,152.36,0.57,0.00,0.00
1520.28200,152.35,0.57,0.00,0.00
1520.30200,152.35,0.57,0.00,0.00
1520.32200,152.35,0.57,0.00,0.00
1520.34200,152.35,0.57,0.00,0.00
1520.36200,152.35,0.57,0.00,0.00
1520.38200,152.35,0.57,0.00,0.00
1520.40200,152.35,0.57,0.00,0.00
1520.42200,152.35,0.57,0.00,0.00
1520.44200,152.35,0.57,0.00,0.00
1520.46200,152.35,0.57,0.00,0.00
1520.48200,152.35,0.57,0.00,0.00
1520.50200,152.35,0.57,0.00,0.00
1520.52200,152.34,0.57,0.00,0.00
1520.54200,152.34,0.57,0.00,0.00
1520.56200,152.34,0.57,0.00,0.00
1520.58200,152.34,0.57,0.00,0.00
1520.60200,152.34,0.57,0.00,0.00
1520.62200,152.34,0.57,0.00,0.00
1520.64200,152.34,0.57,0.00,0.00
1520.66200,152.34,0.57,0.00,0.00
1520.68200,152.34,0.57,0.00,0.00
1520.70200,152.34,0.57,0.00,0.00
1520.72200,152.34,0.57,0.00,0.00
1520.74200,152.33,0.57,0.00,0.00
1520.76200,152.33,0.57,0.00,0.00
1520.78200,152.33,0.57,0.00,0.00
1520.80200,152.33,0.57,0.00,0.00
1520.82200,152.33,0.57,0.00,0.00
1520.84200,152.33,0.57,0.00,0.00
1520.86200,152.33,0.57,0.00,0.00
1520.88200,152.33,0.57,0.00,0.00
1520.90200,152.33,0.57,0.00,0.00
1520.92200,152.33,0.57,0.00,0.00
1520.94200,152.33,0.57,0.00,0.00
1520.96200,152.33,0.57,0.00,0.00
1520.98200,152.32,0.57,0.00,0.00
1521.00200,152.32,0.57,0.00,0.00
1521.02200,152.32,0.57,0.00,0.00
1521.04200,152.32,0.57,0.00,0.00
